timestamp,event,seq,retries,rtt_ms,note
1780678568.8054366,SUCCESS,61,0,0.0,
1780678568.8054366,SUCCESS,62,0,0.0,
1780678568.8054366,SUCCESS,63,0,0.0,
1780678568.8054366,SUCCESS,64,0,0.0,
1780678568.8054366,SUCCESS,65,0,0.0,
1780678568.8054366,SUCCESS,66,0,0.0,
1780678568.8054366,SUCCESS,67,0,0.0,
1780678568.8054366,SUCCESS,68,0,0.0,
1780678568.8054366,SUCCESS,69,0,0.0,
1780678568.8054366,SUCCESS,70,0,0.0,
1780678568.8054366,SUCCESS,71,0,0.0,
1780678568.8054366,SUCCESS,72,0,0.0,
1780678568.8054366,SUCCESS,73,0,0.0,
1780678568.8054366,SUCCESS,74,0,0.0,
1780678568.8054366,SUCCESS,75,0,0.0,
1780678568.8054366,SUCCESS,76,0,0.0,
1780678568.8054366,SUCCESS,77,0,0.0,
1780678568.8134918,SUCCESS,78,0,0.0,
1780678568.8134918,SUCCESS,79,0,0.0,
1780678568.8134918,SUCCESS,80,0,0.0,
1780678568.8134918,SUCCESS,81,0,0.0,
1780678568.8134918,SUCCESS,82,0,0.0,
1780678568.8155353,SUCCESS,83,0,0.0,
1780678568.8155353,SUCCESS,84,0,0.0,
1780678568.8173606,SUCCESS,85,0,0.0,
1780678568.817909,SUCCESS,86,0,0.0,
1780678568.817909,SUCCESS,87,0,0.0,
1780678568.817909,SUCCESS,88,0,0.0,
1780678568.8192868,SUCCESS,89,0,0.0,
1780678568.8192868,SUCCESS,90,0,0.0,
1780678568.8192868,SUCCESS,91,0,0.0,
1780678568.8192868,SUCCESS,92,0,0.0,
1780678568.8192868,SUCCESS,93,0,0.0,
1780678568.8192868,SUCCESS,94,0,0.0,
1780678568.8192868,SUCCESS,95,0,0.0,
1780678568.8192868,SUCCESS,96,0,0.0,
1780678568.8192868,SUCCESS,97,0,2.273,
1780678568.8215601,SUCCESS,98,0,0.0,
1780678568.8234117,SUCCESS,99,0,0.0,
1780678568.8234117,SUCCESS,100,0,0.0,
1780678568.8234117,SUCCESS,101,0,0.0,
1780678568.8234117,SUCCESS,102,0,0.0,
1780678568.8234117,SUCCESS,103,0,0.0,
1780678568.8234117,SUCCESS,104,0,0.0,
1780678568.8234117,SUCCESS,105,0,0.0,
1780678568.8234117,SUCCESS,106,0,0.0,
1780678568.8234117,SUCCESS,107,0,0.0,
1780678568.8234117,SUCCESS,108,0,0.0,
1780678568.8234117,SUCCESS,109,0,0.0,
1780678568.8234117,SUCCESS,110,0,0.0,
1780678568.8234117,SUCCESS,111,0,0.0,
1780678568.8234117,SUCCESS,112,0,0.0,
1780678568.8234117,SUCCESS,113,0,4.563,
1780678568.8279743,SUCCESS,114,0,0.0,
1780678568.8279743,SUCCESS,115,0,1.768,
1780678568.8302329,SUCCESS,116,0,0.0,
1780678568.8302329,SUCCESS,117,0,1.03,
1780678568.831586,SUCCESS,118,0,0.0,
1780678568.831586,SUCCESS,119,0,0.0,
1780678568.831586,SUCCESS,120,0,0.0,
1780678568.831586,SUCCESS,121,0,0.0,
1780678568.831586,SUCCESS,122,0,0.0,
1780678568.831586,SUCCESS,123,0,0.0,
1780678568.831586,SUCCESS,124,0,0.0,
1780678568.831586,SUCCESS,125,0,0.0,
1780678568.831586,SUCCESS,126,0,0.0,
1780678568.834947,SUCCESS,127,0,0.0,
1780678568.834947,SUCCESS,128,0,0.0,
1780678568.834947,SUCCESS,129,0,0.0,
1780678568.834947,SUCCESS,130,0,0.0,
1780678568.834947,SUCCESS,131,0,0.0,
1780678568.834947,SUCCESS,132,0,0.0,
1780678568.834947,SUCCESS,133,0,3.004,
1780678568.8379512,SUCCESS,134,0,0.0,
1780678568.8379512,SUCCESS,135,0,1.978,
1780678568.8399296,SUCCESS,136,0,0.98,
1780678568.8409097,SUCCESS,137,0,0.0,
1780678568.8409097,SUCCESS,138,0,0.0,
1780678568.8409097,SUCCESS,139,0,0.0,
1780678568.8409097,SUCCESS,140,0,0.0,
1780678568.8409097,SUCCESS,141,0,0.0,
1780678568.8409097,SUCCESS,142,0,0.0,
1780678568.8409097,SUCCESS,143,0,0.0,
1780678568.8409097,SUCCESS,144,0,4.209,
1780678568.8461456,SUCCESS,145,0,0.0,
1780678568.8478632,SUCCESS,146,0,2.018,
1780678568.8498814,SUCCESS,147,0,0.0,
1780678568.8498814,SUCCESS,148,0,0.0,
1780678568.8498814,SUCCESS,149,0,0.0,
1780678568.8498814,SUCCESS,150,0,0.0,
1780678568.8498814,SUCCESS,151,0,0.0,
1780678568.8498814,SUCCESS,152,0,0.0,
1780678568.8498814,SUCCESS,153,0,0.0,
1780678568.8498814,SUCCESS,154,0,0.0,
1780678568.8498814,SUCCESS,155,0,0.0,
1780678568.8498814,SUCCESS,156,0,0.0,
1780678568.8498814,SUCCESS,157,0,0.0,
1780678568.8498814,SUCCESS,158,0,0.0,
1780678568.8498814,SUCCESS,159,0,4.395,
1780678568.8542767,SUCCESS,160,0,0.0,
1780678568.8542767,SUCCESS,161,0,0.0,
1780678568.8542767,SUCCESS,162,0,0.907,
1780678568.8551838,SUCCESS,163,0,0.372,
1780678568.8555562,SUCCESS,164,0,0.0,
1780678568.8555562,SUCCESS,165,0,0.0,
1780678568.8555562,SUCCESS,166,0,0.0,
1780678568.8555562,SUCCESS,167,0,0.0,
1780678568.8555562,SUCCESS,168,0,0.0,
1780678568.8555562,SUCCESS,169,0,0.0,
1780678568.8555562,SUCCESS,170,0,0.0,
1780678568.8555562,SUCCESS,171,0,0.0,
1780678568.8555562,SUCCESS,172,0,0.0,
1780678568.8555562,SUCCESS,173,0,0.0,
1780678568.8555562,SUCCESS,174,0,0.0,
1780678568.8555562,SUCCESS,175,0,0.0,
1780678568.8555562,SUCCESS,176,0,0.0,
1780678568.8555562,SUCCESS,177,0,0.0,
1780678568.8555562,SUCCESS,178,0,0.0,
1780678568.8555562,SUCCESS,179,0,0.0,
1780678568.8555562,SUCCESS,180,0,0.0,
1780678568.8555562,SUCCESS,181,0,0.0,
1780678568.8555562,SUCCESS,182,0,0.0,
1780678568.8626983,SUCCESS,183,0,2.019,
1780678568.8647175,SUCCESS,184,0,1.38,
1780678568.8664215,SUCCESS,185,0,0.0,
1780678568.8664215,SUCCESS,186,0,0.0,
1780678568.8664215,SUCCESS,187,0,0.0,
1780678568.8664215,SUCCESS,188,0,0.0,
1780678568.8664215,SUCCESS,189,0,0.0,
1780678568.8664215,SUCCESS,190,0,0.0,
1780678568.8664215,SUCCESS,191,0,0.0,
1780678568.8664215,SUCCESS,192,0,0.0,
1780678568.8664215,SUCCESS,193,0,0.0,
1780678568.8664215,SUCCESS,194,0,0.0,
1780678568.8664215,SUCCESS,195,0,0.0,
1780678568.8664215,SUCCESS,196,0,0.0,
1780678568.8664215,SUCCESS,197,0,0.0,
1780678568.8664215,SUCCESS,198,0,0.0,
1780678568.8664215,SUCCESS,199,0,0.0,
1780678568.8708503,SUCCESS,200,0,0.0,
1780678568.8708503,SUCCESS,201,0,0.0,
1780678568.8708503,SUCCESS,202,0,0.0,
1780678568.8708503,SUCCESS,203,0,0.0,
1780678568.8708503,SUCCESS,204,0,0.0,
1780678568.8708503,SUCCESS,205,0,0.0,
1780678568.8708503,SUCCESS,206,0,0.0,
1780678568.8708503,SUCCESS,207,0,0.0,
1780678568.8708503,SUCCESS,208,0,0.0,
1780678568.8708503,SUCCESS,209,0,0.0,
1780678568.8708503,SUCCESS,210,0,0.0,
1780678568.8708503,SUCCESS,211,0,0.0,
1780678568.8708503,SUCCESS,212,0,0.0,
1780678568.8708503,SUCCESS,213,0,0.0,
1780678568.8708503,SUCCESS,214,0,0.0,
1780678568.8708503,SUCCESS,215,0,0.0,
1780678568.8708503,SUCCESS,216,0,0.0,
1780678568.8708503,SUCCESS,217,0,0.0,
1780678568.8708503,SUCCESS,218,0,0.0,
1780678568.8708503,SUCCESS,219,0,0.0,
1780678568.8708503,SUCCESS,220,0,0.0,
1780678568.8708503,SUCCESS,221,0,0.0,
1780678568.8708503,SUCCESS,222,0,0.0,
1780678568.8708503,SUCCESS,223,0,0.0,
1780678568.8708503,SUCCESS,224,0,0.0,
1780678568.8708503,SUCCESS,225,0,7.627,
1780678568.8798523,SUCCESS,226,0,0.513,
1780678568.8803654,SUCCESS,227,0,0.0,
1780678568.8803654,SUCCESS,228,0,2.114,
1780678568.8829157,SUCCESS,229,0,0.0,
1780678568.8829157,SUCCESS,230,0,0.0,
1780678568.8829157,SUCCESS,231,0,0.0,
1780678568.8829157,SUCCESS,232,0,0.0,
1780678568.8829157,SUCCESS,233,0,0.0,
1780678568.8829157,SUCCESS,234,0,0.0,
1780678568.8829157,SUCCESS,235,0,0.0,
1780678568.8829157,SUCCESS,236,0,0.0,
1780678568.8829157,SUCCESS,237,0,0.0,
1780678568.8829157,SUCCESS,238,0,0.0,
1780678568.8829157,SUCCESS,239,0,3.71,
1780678568.886626,SUCCESS,240,0,0.0,
1780678568.886626,SUCCESS,241,0,0.0,
1780678568.886626,SUCCESS,242,0,0.0,
1780678568.886626,SUCCESS,243,0,0.0,
1780678568.886626,SUCCESS,244,0,0.0,
1780678568.886626,SUCCESS,245,0,0.0,
1780678568.886626,SUCCESS,246,0,0.0,
1780678568.886626,SUCCESS,247,0,0.0,
1780678568.886626,SUCCESS,248,0,0.0,
1780678568.886626,SUCCESS,249,0,0.0,
1780678568.886626,SUCCESS,250,0,0.0,
1780678568.886626,SUCCESS,251,0,0.0,
1780678568.886626,SUCCESS,252,0,0.0,
1780678568.886626,SUCCESS,253,0,0.0,
1780678568.886626,SUCCESS,254,0,0.0,
1780678568.886626,SUCCESS,255,0,0.0,
1780678568.886626,SUCCESS,256,0,0.0,
1780678568.886626,SUCCESS,257,0,0.0,
1780678568.886626,SUCCESS,258,0,0.0,
1780678568.886626,SUCCESS,259,0,0.0,
1780678568.886626,SUCCESS,260,0,0.0,
1780678568.886626,SUCCESS,261,0,0.0,
1780678568.886626,SUCCESS,262,0,0.0,
1780678568.886626,SUCCESS,263,0,0.0,
1780678568.886626,SUCCESS,264,0,0.0,
1780678568.886626,SUCCESS,265,0,8.206,
1780678568.8964138,SUCCESS,266,0,0.0,
1780678568.8964138,SUCCESS,267,0,0.0,
1780678568.8964138,SUCCESS,268,0,0.0,
1780678568.8964138,SUCCESS,269,0,2.884,
1780678568.899298,SUCCESS,270,0,0.0,
1780678568.899298,SUCCESS,271,0,0.0,
1780678568.899298,SUCCESS,272,0,0.0,
1780678568.899298,SUCCESS,273,0,0.0,
1780678568.899298,SUCCESS,274,0,0.0,
1780678568.899298,SUCCESS,275,0,0.0,
1780678568.899298,SUCCESS,276,0,0.0,
1780678568.899298,SUCCESS,277,0,0.0,
1780678568.899298,SUCCESS,278,0,0.0,
1780678568.9028723,SUCCESS,279,0,0.0,
1780678568.9028723,SUCCESS,280,0,0.0,
1780678568.9028723,SUCCESS,281,0,0.0,
1780678568.9028723,SUCCESS,282,0,0.0,
1780678568.9028723,SUCCESS,283,0,0.0,
1780678568.9028723,SUCCESS,284,0,0.0,
1780678568.9028723,SUCCESS,285,0,0.0,
1780678568.9028723,SUCCESS,286,0,0.0,
1780678568.9028723,SUCCESS,287,0,0.0,
1780678568.9028723,SUCCESS,288,0,0.0,
1780678568.9028723,SUCCESS,289,0,0.0,
1780678568.9028723,SUCCESS,290,0,0.0,
1780678568.9028723,SUCCESS,291,0,0.0,
1780678568.9028723,SUCCESS,292,0,0.0,
1780678568.9028723,SUCCESS,293,0,0.0,
1780678568.9028723,SUCCESS,294,0,0.0,
1780678568.9028723,SUCCESS,295,0,0.0,
1780678568.9028723,SUCCESS,296,0,0.0,
1780678568.9028723,SUCCESS,297,0,0.0,
1780678568.9028723,SUCCESS,298,0,0.0,
1780678568.9028723,SUCCESS,299,0,0.0,
1780678568.9028723,SUCCESS,300,0,0.0,
1780678568.9028723,SUCCESS,301,0,0.0,
1780678568.9028723,SUCCESS,302,0,0.0,
1780678568.9028723,SUCCESS,303,0,0.0,
1780678568.9028723,SUCCESS,304,0,0.0,
1780678568.9028723,SUCCESS,305,0,0.0,
1780678568.9028723,SUCCESS,306,0,8.479,
1780678568.912147,SUCCESS,307,0,1.375,
1780678568.913522,SUCCESS,308,0,0.0,
1780678568.913522,SUCCESS,309,0,2.024,
1780678568.915546,SUCCESS,310,0,0.0,
1780678568.915546,SUCCESS,311,0,2.012,
1780678568.9175584,SUCCESS,312,0,0.0,
1780678568.9175584,SUCCESS,313,0,0.0,
1780678568.9175584,SUCCESS,314,0,0.0,
1780678568.9175584,SUCCESS,315,0,0.0,
1780678568.9175584,SUCCESS,316,0,0.0,
1780678568.9175584,SUCCESS,317,0,0.0,
1780678568.919575,SUCCESS,318,0,0.0,
1780678568.919575,SUCCESS,319,0,0.0,
1780678568.919575,SUCCESS,320,0,0.0,
1780678568.919575,SUCCESS,321,0,0.0,
1780678568.919575,SUCCESS,322,0,0.0,
1780678568.919575,SUCCESS,323,0,0.0,
1780678568.919575,SUCCESS,324,0,0.0,
1780678568.919575,SUCCESS,325,0,0.0,
1780678568.919575,SUCCESS,326,0,0.0,
1780678568.919575,SUCCESS,327,0,0.0,
1780678568.919575,SUCCESS,328,0,0.0,
1780678568.919575,SUCCESS,329,0,0.0,
1780678568.919575,SUCCESS,330,0,0.0,
1780678568.919575,SUCCESS,331,0,0.0,
1780678568.919575,SUCCESS,332,0,0.0,
1780678568.919575,SUCCESS,333,0,0.0,
1780678568.919575,SUCCESS,334,0,0.0,
1780678568.919575,SUCCESS,335,0,0.0,
1780678568.919575,SUCCESS,336,0,0.0,
1780678568.919575,SUCCESS,337,0,0.0,
1780678568.919575,SUCCESS,338,0,0.0,
1780678568.919575,SUCCESS,339,0,0.0,
1780678568.919575,SUCCESS,340,0,0.0,
1780678568.919575,SUCCESS,341,0,0.0,
1780678568.919575,SUCCESS,342,0,0.0,
1780678568.919575,SUCCESS,343,0,8.141,
1780678568.9277155,SUCCESS,344,0,0.0,
1780678568.9277155,SUCCESS,345,0,0.0,
1780678568.9277155,SUCCESS,346,0,0.0,
1780678568.9305239,SUCCESS,347,0,0.0,
1780678568.9305239,SUCCESS,348,0,0.0,
1780678568.9305239,SUCCESS,349,0,0.0,
1780678568.9305239,SUCCESS,350,0,0.0,
1780678568.9305239,SUCCESS,351,0,0.0,
1780678568.9305239,SUCCESS,352,0,0.0,
1780678568.9305239,SUCCESS,353,0,0.0,
1780678568.9305239,SUCCESS,354,0,0.0,
1780678568.9305239,SUCCESS,355,0,0.0,
1780678568.9305239,SUCCESS,356,0,0.0,
1780678568.9305239,SUCCESS,357,0,0.0,
1780678568.9358273,SUCCESS,358,0,0.0,
1780678568.9358273,SUCCESS,359,0,0.0,
1780678568.9358273,SUCCESS,360,0,0.0,
1780678568.9358273,SUCCESS,361,0,0.0,
1780678568.9358273,SUCCESS,362,0,0.0,
1780678568.9358273,SUCCESS,363,0,0.0,
1780678568.9358273,SUCCESS,364,0,0.0,
1780678568.9358273,SUCCESS,365,0,0.0,
1780678568.9358273,SUCCESS,366,0,0.0,
1780678568.9358273,SUCCESS,367,0,0.0,
1780678568.9358273,SUCCESS,368,0,0.0,
1780678568.9358273,SUCCESS,369,0,0.0,
1780678568.9358273,SUCCESS,370,0,0.0,
1780678568.9358273,SUCCESS,371,0,0.0,
1780678568.9358273,SUCCESS,372,0,0.0,
1780678568.9358273,SUCCESS,373,0,0.0,
1780678568.9358273,SUCCESS,374,0,0.0,
1780678568.9358273,SUCCESS,375,0,0.0,
1780678568.9358273,SUCCESS,376,0,0.0,
1780678568.9358273,SUCCESS,377,0,0.0,
1780678568.9358273,SUCCESS,378,0,0.0,
1780678568.9358273,SUCCESS,379,0,0.0,
1780678568.9358273,SUCCESS,380,0,0.0,
1780678568.9358273,SUCCESS,381,0,0.0,
1780678568.9358273,SUCCESS,382,0,0.0,
1780678568.9358273,SUCCESS,383,0,0.0,
1780678568.9358273,SUCCESS,384,0,0.0,
1780678568.9358273,SUCCESS,385,0,0.0,
1780678568.9358273,SUCCESS,386,0,0.0,
1780678568.9358273,SUCCESS,387,0,0.0,
1780678568.9439325,SUCCESS,388,0,0.0,
1780678568.9439325,SUCCESS,389,0,0.0,
1780678568.9439325,SUCCESS,390,0,0.0,
1780678568.9439325,SUCCESS,391,0,0.0,
1780678568.945955,SUCCESS,392,0,0.0,
1780678568.945955,SUCCESS,393,0,0.0,
1780678568.945955,SUCCESS,394,0,0.0,
1780678568.9492502,SUCCESS,395,0,0.0,
1780678568.9492502,SUCCESS,396,0,0.0,
1780678568.9492502,SUCCESS,397,0,0.0,
1780678568.9492502,SUCCESS,398,0,0.0,
1780678568.9492502,SUCCESS,399,0,0.0,
1780678568.9492502,SUCCESS,400,0,0.0,
1780678568.9492502,SUCCESS,401,0,0.0,
1780678568.9492502,SUCCESS,402,0,2.999,
1780678568.9522493,SUCCESS,403,0,0.0,
1780678568.9522493,SUCCESS,404,0,0.0,
1780678568.9522493,SUCCESS,405,0,0.0,
1780678568.9522493,SUCCESS,406,0,0.0,
1780678568.9522493,SUCCESS,407,0,0.0,
1780678568.9522493,SUCCESS,408,0,0.0,
1780678568.9522493,SUCCESS,409,0,0.0,
1780678568.9522493,SUCCESS,410,0,0.0,
1780678568.9522493,SUCCESS,411,0,0.0,
1780678568.9522493,SUCCESS,412,0,0.0,
1780678568.9522493,SUCCESS,413,0,0.0,
1780678568.9522493,SUCCESS,414,0,0.0,
1780678568.9522493,SUCCESS,415,0,0.0,
1780678568.9522493,SUCCESS,416,0,0.0,
1780678568.9522493,SUCCESS,417,0,0.0,
1780678568.9522493,SUCCESS,418,0,0.0,
1780678568.9522493,SUCCESS,419,0,0.0,
1780678568.9522493,SUCCESS,420,0,0.0,
1780678568.9522493,SUCCESS,421,0,0.0,
1780678568.9522493,SUCCESS,422,0,0.0,
1780678568.9522493,SUCCESS,423,0,0.0,
1780678568.9522493,SUCCESS,424,0,0.0,
1780678568.9522493,SUCCESS,425,0,0.0,
1780678568.9522493,SUCCESS,426,0,0.0,
1780678568.9522493,SUCCESS,427,0,0.0,
1780678568.9522493,SUCCESS,428,0,0.0,
1780678568.9522493,SUCCESS,429,0,0.0,
1780678568.9522493,SUCCESS,430,0,0.0,
1780678568.9522493,SUCCESS,431,0,8.222,
1780678568.9604712,SUCCESS,432,0,0.0,
1780678568.961735,SUCCESS,433,0,0.0,
1780678568.961735,SUCCESS,434,0,0.0,
1780678568.9637678,SUCCESS,435,0,0.0,
1780678568.9637678,SUCCESS,436,0,0.0,
1780678568.9637678,SUCCESS,437,0,0.0,
1780678568.9637678,SUCCESS,438,0,0.0,
1780678568.9637678,SUCCESS,439,0,0.0,
1780678568.9637678,SUCCESS,440,0,0.0,
1780678568.9637678,SUCCESS,441,0,0.0,
1780678568.9637678,SUCCESS,442,0,0.0,
1780678568.9637678,SUCCESS,443,0,4.737,
1780678568.9685051,SUCCESS,444,0,0.0,
1780678568.9685051,SUCCESS,445,0,0.0,
1780678568.9685051,SUCCESS,446,0,0.0,
1780678568.9685051,SUCCESS,447,0,0.0,
1780678568.9685051,SUCCESS,448,0,0.0,
1780678568.9685051,SUCCESS,449,0,0.0,
1780678568.9685051,SUCCESS,450,0,0.0,
1780678568.9685051,SUCCESS,451,0,0.0,
1780678568.9685051,SUCCESS,452,0,0.0,
1780678568.9685051,SUCCESS,453,0,0.0,
1780678568.9685051,SUCCESS,454,0,0.0,
1780678568.9685051,SUCCESS,455,0,0.0,
1780678568.9685051,SUCCESS,456,0,0.0,
1780678568.9685051,SUCCESS,457,0,0.0,
1780678568.9685051,SUCCESS,458,0,0.0,
1780678568.9685051,SUCCESS,459,0,0.0,
1780678568.9685051,SUCCESS,460,0,0.0,
1780678568.9685051,SUCCESS,461,0,0.0,
1780678568.9685051,SUCCESS,462,0,0.0,
1780678568.9685051,SUCCESS,463,0,0.0,
1780678568.9685051,SUCCESS,464,0,0.0,
1780678568.9685051,SUCCESS,465,0,0.0,
1780678568.9685051,SUCCESS,466,0,0.0,
1780678568.9685051,SUCCESS,467,0,0.0,
1780678568.9685051,SUCCESS,468,0,0.0,
1780678568.9685051,SUCCESS,469,0,0.0,
1780678568.9685051,SUCCESS,470,0,0.0,
1780678568.9685051,SUCCESS,471,0,0.0,
1780678568.9685051,SUCCESS,472,0,0.0,
1780678568.9685051,SUCCESS,473,0,0.0,
1780678568.9685051,SUCCESS,474,0,0.0,
1780678568.9685051,SUCCESS,475,0,8.301,
1780678568.9773982,SUCCESS,476,0,0.692,
1780678568.9780905,SUCCESS,477,0,0.0,
1780678568.9788146,SUCCESS,478,0,1.044,
1780678568.9798586,SUCCESS,479,0,1.038,
1780678568.9808965,SUCCESS,480,0,0.0,
1780678568.9808965,SUCCESS,481,0,2.019,
1780678568.9829152,SUCCESS,482,0,0.0,
1780678568.9829152,SUCCESS,483,0,0.0,
1780678568.9829152,SUCCESS,484,0,0.0,
1780678568.9829152,SUCCESS,485,0,0.0,
1780678568.9849257,SUCCESS,486,0,0.0,
1780678568.9849257,SUCCESS,487,0,0.0,
1780678568.9849257,SUCCESS,488,0,0.0,
1780678568.9849257,SUCCESS,489,0,0.0,
1780678568.9849257,SUCCESS,490,0,0.0,
1780678568.9849257,SUCCESS,491,0,0.0,
1780678568.9849257,SUCCESS,492,0,0.0,
1780678568.9849257,SUCCESS,493,0,0.0,
1780678568.9849257,SUCCESS,494,0,0.0,
1780678568.9849257,SUCCESS,495,0,0.0,
1780678568.9849257,SUCCESS,496,0,0.0,
1780678568.9849257,SUCCESS,497,0,0.0,
1780678568.9849257,SUCCESS,498,0,0.0,
1780678568.9849257,SUCCESS,499,0,0.0,
